Id,Name,Add,Zipcode,Tel,Website,Px,Py,Class,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,IndustryEmail
C4_315080000H_012813,走走民宿,彰化縣田尾鄉民族路一段185巷27號,522,886-935-032867,,120.530284,23.897078,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3000,6600,1513jameslee@gmail.com
C4_315080000H_012814,新東方藍民宿,臺東縣臺東市正氣路57號,950,886-960-709009,,121.154446,22.75053,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,5000,5000,leo8881688@gmail.com
C4_315080000H_012816,都會商旅七賢館,高雄市前金區七賢二路231號,801,886-7-2726655,,120.289774,22.632589,3,雙人房4700;套房7200;雙人房4200;雙人房3200;,"餐廳,無線網路,國民旅遊卡,停車場,自助洗衣(收費),上網電腦(免費),,,洗衣服務,郵電服務,商務旅遊中心,接送服務,自行車租借,行動支付,導覽解說,自行車友善旅宿,",車位:小客車0輛、機車0輛、大客車0輛,42,3200,7200,mhotel2726655@gmail.com
C4_315080000H_012818,半閒民宿,臺東縣臺東市蘭州街92號,950,886-89-235821,,121.124076,22.770707,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3600,5200,yuntzuchen@gmail.com
C4_315080000H_012819,卉芯蘭園休閒民宿,南投縣魚池鄉新城村通文巷5-4號,555,886-49-2897075,,120.926728,23.903789,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,6000,huixin.net1232@yahoo.com.tw
C4_315080000H_012821,菊虹舍民宿,澎湖縣馬公市山水里珠江97號,880,886-6-9950537,http://www.ghomesir.com.tw/about.aspx,119.592293,23.516075,4,,"有線網路,無線網路,停車場,,,接送服務,",車位:小客車0輛、機車0輛、大客車0輛,5,2600,3800,juhong.she@gmail.com
C4_315080000H_012826,台北美福大飯店,臺北市中山區樂群二路55號,104,886-2-77223399,https://www.grandmayfull.com/,121.553673,25.080199,1,套房31000;雙人房(無障礙客房)14000;雙人房17000;套房41000;雙人房19000;套房200000;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,游泳池,有線網路,無線網路,三溫暖,國民旅遊卡,停車場,無障礙客房,,,,兒童遊樂設施,洗衣服務,接送服務,行動支付,導覽解說,穆斯林餐廳,哺乳室,AED,外幣兌換,,",車位:小客車320輛、機車619輛、大客車4輛,146,14000,200000,info@grandmayfull.com
C4_315080000H_012829,天津大飯店,臺北市中山區天津街57號2-8樓,104,886-2-25365678,,121.523416,25.051048,3,單人房(無障礙客房)1950;雙人房1950;,"會議場所,無線網路,無障礙客房,,,,",車位:小客車0輛、機車0輛、大客車0輛,55,1750,1950,tien.chin57@msa.hinet.net
C4_315080000H_012830,城美行旅,"臺北市中正區漢口街一段88,90號1-7樓",100,886-2-23147305,,121.511916,25.045084,3,,"無線網路,國民旅遊卡,無障礙客房,,,,",車位:小客車0輛、機車0輛、大客車0輛,59,1820,12000,chaiman.hotel@msa.hinet.net
C4_315080000H_012831,巢棧,宜蘭縣羅東鎮月眉路625巷51弄2號,265,886-919-306818,,121.797949,24.663928,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,4800,5200,thenestinn.2017@gmail.com
C4_315080000H_012833,麵包田民宿,花蓮縣壽豐鄉豐坪村東豐街188號,974,886-938-909555,http://breadfarm.herokuapp.com,121.507947,23.826837,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2000,2600,markyang16168@gmail.com
C4_315080000H_012834,千慧旅館,臺北市大同區南京西路22號7樓,103,886-2-25552451-3,,121.520178,25.052565,3,,,車位:小客車0輛、機車0輛、大客車0輛,20,1800,2600,no@no.no
C4_315080000H_012837,記得海景花園民宿(特色民宿),澎湖縣湖西鄉沙港村138之5號,885,886-6-9211141,,119.622468,23.602533,4,套房5800;雙人房4600;雙人房3900;套房5800;雙人房4600;,"餐廳,會議場所,咖啡廳,有線網路,無線網路,停車場,,,,自行車租借,導覽解說,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,10,3900,5800,remember138.5@gmail.com
C4_315080000H_012838,八角隱士莊園,苗栗縣獅潭鄉新豐村6鄰八角坑2之2號,354,886-963-577866,,120.89356,24.481191,4,,,車位:小客車4輛、機車6輛、大客車0輛,4,14000,16000,lisaroundthetree@gmail.com
C4_315080000H_012839,花綠屋民宿,花蓮縣花蓮市國防里明智街80號,970,886-3-8310601,,121.605139,23.98515,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,250,2500,flower.mj82@yahoo.com.tw
C4_315080000H_012841,寬民居,屏東縣恆春鎮坪頂路165號,946,886-8-8880865,https://kmj.uukt.com.tw/,120.725965,21.995802,4,,"餐廳,會議場所,咖啡廳,無線網路,國民旅遊卡,停車場,,,兒童遊樂設施,洗衣服務,各式球場,接送服務,自行車租借,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,5,5600,7200,chenkuanmin@gmail.com
C4_315080000H_012844,家適咖啡.民宿3館,連江縣北竿鄉芹壁村60號,210,886-836-56669,https://www.facebook.com/JUST.coffee.hostel/,119.981956,26.224068,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,3400,4200,lingsing0608@yahoo.com.tw
C4_315080000H_012845,古長老民宿,屏東縣牡丹鄉石門路1-9號,945,886-8-8831076,,120.775876,22.127461,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2000,3600,nagai0512@gmail.com
C4_315080000H_012847,新天地汽車旅館,臺中市南屯區大墩四街380號,408,886-4-23806688,https://taiwanstay.net.tw,120.644683,24.142015,3,,"有線網路,無線網路,國民旅遊卡,停車場,,",車位:小客車20輛、機車0輛、大客車0輛,19,1980,10180,hefeng_motel@yahoo.com.tw
C4_315080000H_012848,南江璞園,苗栗縣南庄鄉南江村3鄰東江31-8號,353,886-37-825925,,121.011266,24.597695,4,雙人房3500;套房5000;,"餐廳,有線網路,無線網路,溫泉設施,國民旅遊卡,停車場,,,自行車租借,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,5,2600,5000,ht.t825925@msa.hinet.net
C4_315080000H_012849,鹿角海月民宿,臺東縣長濱鄉寧埔村僅那鹿角5-10號,962,886-963-816906,,121.411956,23.247104,4,,,車位:小客車0輛、機車0輛、大客車0輛,,,,
C4_315080000H_012850,小公館人文旅舍,"臺北市松山區南京東路五段399號5,8,14樓",105,886-2-27690200,,121.569631,25.051505,3,,,車位:小客車0輛、機車0輛、大客車0輛,20,6000,25200,
C4_315080000H_012851,風燈民宿,連江縣南竿鄉介壽村180號,209,886-836-25457,,120.988108,24.778289,4,,,車位:小客車0輛、機車0輛、大客車0輛,8,3900,3900,she3524@yahoo.com.tw
C4_315080000H_012852,禾園悅舍民宿,花蓮縣壽豐鄉平和村25鄰大學路二段63巷90號,974,886-921-453148,,121.552585,23.89866,4,雙人房3200;其他6600;,"餐廳,有線網路,無線網路,溫泉設施,國民旅遊卡,停車場,,,接送服務,自行車租借,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,4,3200,6600,echo0630@gmail.com
C4_315080000H_012853,葡萄宿,彰化縣大村鄉貢旗村旗興路二段328號,515,886-4-8523136,,120.530803,23.987345,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,2600,4600,felix-lai@yahoo.com.tw
C4_315080000H_012855,台興大旅社,臺南市中西區永福路二段197巷1號,700,886-6-2220176,,120.20161,22.995841,3,,,車位:小客車0輛、機車0輛、大客車0輛,40,900,1500,
C4_315080000H_012856,名流賓館,新北市三重區正義北路6之1號8樓,241,886-2-29857515,,121.497482,25.062712,3,,,車位:小客車0輛、機車0輛、大客車0輛,30,980,980,
C4_315080000H_012859,艾登山居,臺南市玉井區玉安街69號,714,886-908-776003,,120.463435,23.126862,4,,"無線網路,,,,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,4,3280,4880,b470125@yahoo.com.tw
C4_315080000H_012863,逸境站前民宿,花蓮縣花蓮市國盛里國民九街106號,970,886-933-485498,http://www.stationbnb.com.tw/,121.605855,23.994846,4,雙人房2200;雙人房2200;其他2200;雙人房2000;,"會議場所,無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,1500,2200,a0933485498@gmail.com
C4_315080000H_012866,小小鋼琴家民宿,花蓮縣花蓮市民國路23號,970,886-982-000776,,121.602456,23.977132,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3800,5600,littlepianisthostel@gmail.com
C4_315080000H_012868,泥作輕旅民宿,花蓮縣新城鄉大漢村3鄰七星街116號,971,886-928-559863,,121.627766,24.026573,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,9000,9000,
C4_315080000H_012870,金銀花民宿,花蓮縣吉安鄉仁和村中正路二段206巷16號,973,886-975-135763,,121.583291,23.958399,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,6000,6000,
C4_315080000H_012871,阿鑫民宿,金門縣金寧鄉湖埔村埔後77號,892,886-937-606001,,118.31473,24.442139,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1500,2800,
C4_315080000H_012874,車頭頂民宿,新北市平溪區十分街27號,226,"886-2-24958055,29051670,0933-758520",http://ghetouding.okgo.tw,121.772419,25.040949,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2500,4000,
C4_315080000H_012875,武鴻民宿,臺東縣綠島鄉公館村公館路27號,951,886-89-672406,,121.491097,22.675621,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,1200,1600,aup6hj4@hotmail.com
C4_315080000H_012876,日日吉旅店,臺北市大同區昌吉街1號 1樓至3樓,103,886-2-25991787,,121.517861,25.06595,3,,,車位:小客車2輛、機車5輛、大客車0輛,21,980,2380,LuckyOneBooking@gmail.com
C4_315080000H_012877,布朗尼,宜蘭縣冬山鄉水井三路82號,269,886-3-9547266,,121.745301,24.676737,4,,,車位:小客車5輛、機車5輛、大客車0輛,5,4800,5600,ppvans@yahoo.com.tw
C4_315080000H_012892,紫龍星空民宿,嘉義縣阿里山鄉樂野村4鄰119號,605,886-5-2561156,,120.689668,23.464808,4,,,車位:小客車6輛、機車10輛、大客車0輛,5,5000,5000,
C4_315080000H_012893,橄欖園森林度假民宿,南投縣竹山鎮桂林里7鄰中山路46-22號,557,886-49-2641036,,120.695871,23.746563,4,,,車位:小客車5輛、機車0輛、大客車0輛,5,5000,5000,
C4_315080000H_012894,樂芙民宿,宜蘭縣冬山鄉三奇村成興路677號,269,886-3-9594605,,121.809596,24.642561,4,,,車位:小客車0輛、機車0輛、大客車0輛,3,2400,4200,orange200844@yahoo.com.tw
C4_315080000H_012895,旅行家商旅,高雄市三民區河北二路50-7號,807,886-7-2867520,http://www.h2867520.com.tw/,120.299802,22.637023,3,,,車位:小客車0輛、機車0輛、大客車0輛,42,3500,9680,h2867520@gmail.com
C4_315080000H_012900,船頂158民宿,屏東縣恆春鎮船頂路158號,946,886-967-158158,,120.824581,21.935742,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,5800,7500,
C4_315080000H_012903,明園溫泉別莊,臺南市白河區關嶺里關子嶺粗坑84號,732,886-6-6822586,,120.500386,23.333804,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,3500,3500,
C4_315080000H_012904,姜姜姜姜民宿,花蓮縣花蓮市國興里6鄰介林五街38號,970,886-989-707863,,121.577129,23.99394,4,,,車位:小客車1輛、機車2輛、大客車0輛,4,3500,3500,r.1123@hotmail.com
C4_315080000H_012906,芭荖鬱民宿,宜蘭縣員山鄉惠好村賢德路二段7巷6號,264,886-935-737359,,121.726256,24.728627,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,3980,3980,
C4_315080000H_012912,Q居微生活海景民宿,金門縣金城鎮金門城118-1號,893,886-983-343490,,118.303998,24.403676,4,,"餐廳,會議場所,咖啡廳,健身房,無線網路,iTaiwan,國民旅遊卡,停車場,,,洗衣服務,接送服務,外幣兌換,導覽解說,體驗活動,",車位:小客車0輛、機車0輛、大客車0輛,4,2500,3400,QG1181@gmail.com
C4_315080000H_012913,驛家旅館,臺南市中西區成功路343號9樓-1~-4,700,886-6-7035333,,120.19978,23.000081,3,,"無線網路,國民旅遊卡,,,,自行車租借,,",車位:小客車0輛、機車0輛、大客車0輛,19,2000,3000,easyinn.hostel@gmail.com
C4_315080000H_012915,上陞商務旅館,高雄市三民區南華路231號,807,886-7-2380116,,120.303587,22.637071,3,,,車位:小客車0輛、機車0輛、大客車0輛,46,3000,3800,
C4_315080000H_012916,麻吉的家民宿,花蓮縣吉安鄉東昌村東海一街58號,973,886-3-8523478,,121.596245,23.967027,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,2000,3000,
C4_315080000H_012922,候鳥、飛行民宿,臺東縣卑南鄉太平村和平路360巷17號,954,886-972-162040,http://shaoci85@hotmail.com,121.097056,22.782205,4,,,車位:小客車0輛、機車0輛、大客車0輛,2,4200,6000,
C4_315080000H_012930,雙心民宿,澎湖縣湖西鄉鼎灣村92號,885,886-6-9211520,,119.612359,23.590153,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,1300,3000,phnet_66@yahoo.com.tw
C4_315080000H_012931,西拉雅民宿,屏東縣車城鄉保力路58-12號,944,886-932-921076,,120.727719,22.059209,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2600,3600,
C4_315080000H_012932,瓊林92號民宿,金門縣金湖鎮瓊林92號,891,886-82-333429,https://jingying0604.ego.tw/,118.374243,24.453921,4,雙人房1800;,"有線網路,無線網路,國民旅遊卡,,,,導覽解說,體驗活動,,",車位:小客車0輛、機車0輛、大客車0輛,4,3000,3000,w33429@ms16.hinet.net
C4_315080000H_012935,小琉球極?宿,屏東縣琉球鄉上杉路130巷3號,929,886-975-075716,http://www.exbnb.club.tw/,120.36693,22.344648,4,套房8600;雙人房8600;套房8600;雙人房8600;套房8600;,"無線網路,,,洗衣服務,接送服務,自行車租借,導覽解說,",車位:小客車0輛、機車0輛、大客車0輛,5,6800,8600,extremebnb@gmail.com
C4_315080000H_012938,怡靜民宿,宜蘭縣羅東鎮新群里中山路一段660號,265,886-928-837289,,121.785662,24.673179,4,,"無線網路,國民旅遊卡,停車場,,,自行車租借,",車位:小客車4輛、機車5輛、大客車0輛,4,2000,4000,yijingbb2014@gmail.com
C4_315080000H_012939,CHLOECHEN HOME,臺東縣臺東市興安路一段200巷21弄57號,950,886-2-27710519 #602,https://www.facebook.com/CHLOECHEN-Home-2101619669854443/,121.128106,22.792092,4,,"無線網路,自助洗衣(免費),,,,寵物友善旅宿,,",車位:小客車0輛、機車0輛、大客車0輛,4,3200,4200,homebooking@chloechen.com
C4_315080000H_012942,乃晶旅社,臺北市萬華區西園路一段168號12樓,108,886-2-23043795,,121.499169,25.036848,3,,,車位:小客車0輛、機車0輛、大客車0輛,10,2000,2000,spanishin@gmail.com
C4_315080000H_012944,岩海民宿,臺東縣臺東市富岡街12鄰245號,950,886-910-342632,,121.190615,22.792305,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,2400,2400,gympark08@gmail.com
C4_315080000H_012945,皮小妞民宿,屏東縣恆春鎮南灣路102號,946,886-919-011799,,120.765943,21.95968,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,6000,6500,s520_1983@yahoo.com.tw
C4_315080000H_012949,串門子民宿,臺東縣臺東市興隆路23巷9號,950,886-89-356200,http://www.ttdropin.com/index.html,121.119858,22.754169,4,,"無線網路,國民旅遊卡,,",車位:小客車0輛、機車0輛、大客車0輛,2,3600,4900,ttdropin@gmail.com
C4_315080000H_012950,日月潭鴻賓大飯店,南投縣魚池鄉水社村名勝街3號,555,886-49-2855381,,120.91196,23.86531,3,,,車位:小客車0輛、機車0輛、大客車0輛,42,4000,8800,apoll.hotel@msa.hinet.net
C4_315080000H_012952,沐樂彎民宿,屏東縣恆春鎮恆公路118號,946,886-912-720977,,120.74406,21.99513,4,,,車位:小客車0輛、機車0輛、大客車0輛,1,12000,12000,
C4_315080000H_012953,為楓民宿,花蓮縣吉安鄉仁安村南海三街113號,973,886-955-466733,,121.595272,23.953007,4,,,車位:小客車0輛、機車0輛、大客車0輛,5,1500,4888,
C4_315080000H_012955,新宿民宿,花蓮縣壽豐鄉志學村中山路二段175號,974,886-988-585086,,121.527108,23.904489,4,雙人房5800;雙人房5800;,,車位:小客車0輛、機車0輛、大客車0輛,5,5800,5800,may651213@yahoo.com
C4_315080000H_012956,揚昇山莊,桃園市楊梅區楊昇路256號1-3樓,326,886-3-4780099,http://www.sunrise-golf.com.tw,121.147771,24.893494,3,,"餐廳,會議場所,咖啡廳,宴會廳,健身房,商店,游泳池,無線網路,三溫暖,國民旅遊卡,停車場,,,兒童遊樂設施,美容室,室內遊樂設施,哺乳室,AED,自行車友善旅宿,",車位:小客車0輛、機車0輛、大客車0輛,83,9800,88000,sunrise@sunrise-golf.com.tw
C4_315080000H_012957,綠野甜屋,宜蘭縣礁溪鄉玉龍路二段151巷21號,262,886-979-180586,http://gfsh12-37.okgo.tw/,121.788984,24.803493,4,,"停車場,,",車位:小客車0輛、機車0輛、大客車0輛,4,4800,5600,gfsh12-37@hotmail.com
C4_315080000H_012958,玫瑰騎士民宿,臺東縣臺東市志航路1段412巷27弄22號,950,886-921-697365,http://roserider.ttbnb.tw,121.130761,22.785898,4,,,車位:小客車4輛、機車0輛、大客車0輛,5,3500,6000,s0826333@yahoo.com.tw
C4_315080000H_012962,新福商務飯店,臺中市北區崇德路1段647號,404,886-4-22359311,http://www.sinfu.com.tw,120.684933,24.168085,3,,,車位:小客車22輛、機車6輛、大客車2輛,43,2420,4620,sinfuhotel@yahoo.com.tw
C4_315080000H_012963,安莊民宿,花蓮縣新城鄉佳林村佳林115-8號,971,886-3-8260922,http://peacevillage.hlbnb.tw/,121.35338,24.01223,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,2800,3500,
C4_315080000H_012964,荷蘭堡民宿,花蓮縣花蓮市國盛里國民八街115號,970,886-3-8346111,,121.607569,23.993812,4,雙人房3800;雙人房3800;雙人房3800;雙人房3800;雙人房3800;,"餐廳,咖啡廳,無線網路,,,接送服務,",車位:小客車0輛、機車0輛、大客車0輛,5,3800,3800,177go.tw@gmail.com
C4_315080000H_012968,葫蘆商旅,臺北市士林區重慶北路四段202號1-4樓、204號1樓,111,886-2-28119395,http://www.huluhotel111.com/,121.511661,25.084874,3,,,車位:小客車0輛、機車0輛、大客車0輛,19,2200,2800,huluhotel@gmail.com
C4_315080000H_012974,白沙灣濱海民宿,新北市石門區德茂里下員坑15之18號,253,886-2-26366757,,121.511046,25.285712,4,,,車位:小客車0輛、機車0輛、大客車0輛,4,8000,15000,393668@gmail.com
C4_315080000H_012976,丹迪旅店-天津店,臺北市中山區中山北路一段135巷13號,104,886-2-25415788,http://www.dandyhotel.com.tw,121.523277,25.05158,3,,,車位:小客車0輛、機車0輛、大客車0輛,30,6400,7400,dandytj@taipeiinn.com.tw
C4_315080000H_012977,台北士林萬麗酒店,臺北市士林區中山北路五段470巷8號,111,886-2-88612389,,121.529241,25.093169,3,,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,商店,游泳池,無線網路,停車場,無障礙客房,,,,貴重物品保管專櫃,接送服務,導覽解說,體驗活動,哺乳室,自行車友善旅宿,,",車位:小客車200輛、機車53輛、大客車0輛,104,12000,120000,
